GALAXY SURFACTANTS LTD        ,GALAXYSURF,EQ,N,0002618.60,0002610.00,0002620.85,0002570.05,0002598.10,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GALLANTT ISPAT LIMITED        ,GALLANTT  ,EQ,N,0000073.20,0000073.85,0000075.00,0000070.40,0000071.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GANDHI SPL. TUBES LTD         ,GANDHITUBE,EQ,N,0000575.35,0000579.90,0000584.80,0000572.00,0000583.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GANESH BENZOPLAST LIMITED     ,GANESHBE  ,EQ,N,0000144.15,0000144.30,0000148.50,0000143.30,0000147.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GANESH HOUSING CORP LTD       ,GANESHHOUC,EQ,N,0000381.05,0000380.00,0000396.00,0000380.00,0000385.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GANESHA ECOSPHERE LIMITED     ,GANECOS   ,EQ,N,0001033.75,0001038.95,0001048.00,0001029.45,0001039.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GANGES SECURITIES LIMITED     ,GANGESSECU,EQ,N,0000107.85,0000109.90,0000109.90,0000107.70,0000108.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GARDEN REACH SHIP&ENG LTD     ,GRSE      ,EQ,N,0000579.85,0000585.90,0000636.80,0000585.10,0000616.30,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GARWARE HI-TECH FILMS LTD     ,GRWRHITECH,EQ,N,0000867.50,0000867.50,0000882.30,0000861.55,0000866.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GARWARE TECH FIBRES LTD       ,GARFIBRES ,EQ,N,0003148.55,0003164.30,0003166.80,0003121.90,0003149.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GATEWAY DISTRIPARKS LTD       ,GATEWAY   ,EQ,N,0000071.55,0000071.80,0000072.50,0000071.00,0000071.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GATI LIMITED                  ,GATI      ,EQ,N,0000132.65,0000134.80,0000136.30,0000132.35,0000133.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GAYATRI PROJECTS LTD          ,GAYAPROJ  ,BE,N,0000006.00,0000006.25,0000006.25,0000005.85,0000005.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GAYATRI RUBB AND CHEM LTD     ,GRCL      ,SM,N,0000048.20,0000051.40,0000053.90,0000051.40,0000053.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GE POWER INDIA LIMITED        ,GEPIL     ,EQ,N,0000160.60,0000161.60,0000162.75,0000157.75,0000158.55,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GE T&D INDIA LIMITED          ,GET&D     ,BE,N,0000217.20,0000217.35,0000221.50,0000212.00,0000219.70,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GEECEE VENTURES LIMITED       ,GEECEE    ,EQ,N,0000177.10,0000176.45,0000178.95,0000175.00,0000175.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GEEKAY WIRES LIMITED          ,GEEKAYWIRE,BE,N,0000232.55,0000237.00,0000244.15,0000232.00,0000244.15,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GENERAL INS CORP OF INDIA     ,GICRE     ,EQ,N,0000190.20,0000192.00,0000195.70,0000187.60,0000189.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GENERIC ENG CONS PROJ LTD     ,GENCON    ,BE,N,0000052.90,0000054.00,0000054.00,0000051.55,0000052.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GENESYS INTL CORPN LTD        ,GENESYS   ,EQ,N,0000295.40,0000298.35,0000298.35,0000289.95,0000295.80,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GENSOL ENGINEERING LTD        ,GENSOL    ,EQ,N,0001436.05,0001434.65,0001453.10,0001374.05,0001377.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GENUS P&B LIMITED             ,GENUSPAPER,EQ,N,0000016.60,0000016.70,0000017.45,0000016.50,0000016.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GENUS POWER INFRASTRU LTD     ,GENUSPOWER,EQ,N,0000163.75,0000165.70,0000168.85,0000160.80,0000163.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GEOJIT FINANCIAL SER L        ,GEOJITFSL ,EQ,N,0000046.25,0000046.70,0000047.50,0000046.35,0000047.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GFL LIMITED                   ,GFLLIMITED,EQ,N,0000056.05,0000056.05,0000056.90,0000055.50,0000056.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GHCL LIMITED                  ,GHCL      ,EQ,N,0000523.65,0000523.65,0000530.00,0000517.55,0000524.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GHCL TEXTILES LIMITED         ,GHCLTEXTIL,EQ,N,0000082.65,0000083.20,0000083.25,0000081.40,0000082.85,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GI ENGINEERING SOLNS LTD      ,GISOLUTION,BE,N,0000010.15,0000010.65,0000010.65,0000010.60,0000010.65,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GIC HOUSING FINANCE LTD       ,GICHSGFIN ,EQ,N,0000177.50,0000178.30,0000182.75,0000176.15,0000176.95,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GILLANDERS ARBUTHNOT LTD      ,GILLANDERS,EQ,N,0000068.90,0000067.70,0000071.65,0000067.70,0000070.65,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GILLETTE INDIA LTD            ,GILLETTE  ,EQ,N,0005122.80,0005116.65,0005330.70,0005113.15,0005303.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GINNIFILAMENTS LTD.           ,GINNIFILA ,BE,N,0000028.65,0000028.30,0000029.30,0000028.30,0000028.75,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GIRIRAJ CIVIL DEVP LTD        ,GIRIRAJ   ,SM,N,0000225.15,0000236.40,0000236.40,0000236.40,0000236.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GKW LIMITED                   ,GKWLIMITED,BE,N,0000833.90,0000810.00,0000850.00,0000810.00,0000849.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLAND PHARMA LIMITED          ,GLAND     ,EQ,N,0001084.75,0001092.00,0001109.15,0001073.40,0001104.30,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLAXOSMITHKLINE PHARMA LT     ,GLAXO     ,EQ,N,0001397.30,0001385.00,0001408.75,0001380.40,0001389.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLENMARK LIFE SCIENCE LTD     ,GLS       ,EQ,N,0000582.50,0000585.00,0000599.75,0000564.30,0000597.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLENMARK PHARMACEUTICALS      ,GLENMARK  ,EQ,N,0000663.80,0000668.00,0000675.50,0000661.00,0000670.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBAL EDUCATION LIMITED      ,GLOBAL    ,BE,N,0000171.75,0000173.05,0000173.05,0000164.20,0000168.25,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBAL HEALTH LIMITED         ,MEDANTA   ,EQ,N,0000693.65,0000693.00,0000703.75,0000686.15,0000700.30,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBAL PET INDUSTRIES LTD     ,GLOBALPET ,ST,N,0000052.80,0000051.70,0000055.40,0000050.20,0000055.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBAL SURFACES LIMITED       ,GSLSU     ,EQ,N,0000199.25,0000200.80,0000203.70,0000196.00,0000196.80,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBAL VEC HELICORP LTD       ,GLOBALVECT,EQ,N,0000070.25,0000069.80,0000073.00,0000069.80,0000070.95,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBE INTL CARRIERS LTD       ,GICL      ,SM,N,0000040.50,0000040.00,0000040.50,0000039.90,0000039.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBESECURE TECHNO LTD        ,GSTL      ,SM,N,0000094.00,0000094.00,0000094.00,0000094.00,0000094.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GLOBUS SPIRITS LTD            ,GLOBUSSPR ,EQ,N,0001232.10,0001235.00,0001274.95,0001235.00,0001255.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GMM PFAUDLER LIMITED          ,GMMPFAUDLR,EQ,N,0001473.85,0001475.05,0001495.45,0001475.05,0001490.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GMR AIRPORTS INFRA LTD        ,GMRINFRA  ,EQ,N,0000044.40,0000044.35,0000045.10,0000044.35,0000044.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GMR POW AND URBAN INFRA L     ,GMRP&UI   ,EQ,N,0000020.05,0000020.20,0000021.85,0000020.15,0000020.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GNA AXLES LIMITED             ,GNA       ,EQ,N,0000901.50,0000906.80,0000918.00,0000905.00,0000909.70,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GO FASHION INDIA LTD          ,GOCOLORS  ,EQ,N,0001105.65,0001105.70,0001132.00,0001105.70,0001122.45,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOA CARBON LIMITED            ,GOACARBON ,EQ,N,0000526.70,0000529.80,0000544.85,0000529.80,0000532.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOCL CORPORATION LIMITED      ,GOCLCORP  ,EQ,N,0000322.10,0000322.00,0000326.00,0000313.85,0000318.95,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GODAWARI POW & ISP LTD        ,GPIL      ,EQ,N,0000520.30,0000521.90,0000524.60,0000513.00,0000514.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GODFREY PHILLIPS INDIA LT     ,GODFRYPHLP,EQ,N,0001683.15,0001675.00,0001678.00,0001623.00,0001661.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GODHA CABCON INSULAT LTD      ,GODHA     ,BE,N,0000001.20,0000001.20,0000001.25,0000001.15,0000001.15,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GODREJ AGROVET LIMITED        ,GODREJAGRO,EQ,N,0000462.55,0000464.00,0000469.70,0000460.50,0000464.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GODREJ CONSUMER PRODUCTS      ,GODREJCP  ,EQ,N,0001054.85,0001057.70,0001074.75,0001053.70,0001061.85,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GODREJ INDUSTRIES LTD         ,GODREJIND ,EQ,N,0000488.45,0000491.00,0000503.00,0000491.00,0000496.25,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GODREJ PROPERTIES LTD         ,GODREJPROP,EQ,N,0001573.70,0001577.00,0001607.10,0001575.00,0001599.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOENKA DIAMOND&JEWELS LTD     ,GOENKA    ,BZ,N,0000000.80,0000000.80,0000000.85,0000000.80,0000000.80,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  4.56% 2023          ,456GS2023 ,GS,N,0000099.05,0000099.05,0000100.00,0000099.05,0000100.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  5.15% 2025          ,515GS2025 ,GS,N,0000096.00,0000100.00,0000100.00,0000100.00,0000100.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  5.63% 2026          ,563GS2026 ,GS,N,0000097.55,0000097.50,0000098.50,0000097.00,0000097.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  5.85% 2030          ,585GS2030 ,GS,N,0000094.00,0000092.90,0000092.90,0000092.00,0000092.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.10% 2031          ,610GS2031 ,GS,N,0000097.50,0000097.50,0000097.50,0000093.00,0000093.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.54% 2032          ,654GS2032 ,GS,N,0000099.20,0000099.60,0000100.00,0000099.60,0000099.99,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.64% 2035          ,664GS2035 ,GS,N,0000099.50,0000095.00,0000095.00,0000094.54,0000095.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.67% 2035          ,667GS2035 ,GS,N,0000095.80,0000095.80,0000096.00,0000095.01,0000095.92,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.67% 2050          ,667GS2050 ,GS,N,0000095.95,0000095.95,0000096.50,0000095.00,0000096.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.69% 2024          ,669GS2024 ,GS,N,0000100.00,0000100.25,0000100.25,0000100.10,0000100.25,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.76% 2061          ,676GS2061 ,GS,N,0000097.90,0000098.00,0000098.00,0000098.00,0000098.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.8% 2060           ,68GS2060  ,GS,N,0000094.04,0000094.80,0000095.00,0000094.11,0000094.14,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  6.99% 2051          ,699GS2051 ,GS,N,0000097.95,0000100.39,0000100.39,0000098.00,0000098.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.17% 2030          ,717GS2030 ,GS,N,0000102.24,0000102.26,0000102.26,0000101.50,0000102.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.25% 2063          ,725GS2063 ,GS,N,0000099.20,0000099.30,0000100.90,0000099.00,0000099.55,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.26% 2032          ,726GS2032 ,GS,N,0000103.47,0000102.50,0000103.80,0000102.50,0000103.08,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.26% 2033          ,726GS2033 ,GS,N,0000104.85,0000104.40,0000104.40,0000104.35,0000104.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.36% 2052          ,736GS2052 ,GS,N,0000103.00,0000103.31,0000103.31,0000103.25,0000103.26,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.4% 2062           ,74GS2062  ,GS,N,0000104.00,0000105.03,0000105.03,0000105.00,0000105.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.41% 2036          ,741GS2036 ,GS,N,0000102.40,0000102.00,0000102.37,0000102.00,0000102.11,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN  7.54% 2036          ,754GS2036 ,GS,N,0000103.41,0000103.50,0000103.95,0000103.50,0000103.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 7.10% 2029           ,710GS2029 ,GS,N,0000104.95,0000110.00,0000110.00,0000103.75,0000103.75,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 7.32% 2024           ,732GS2024 ,GS,N,0000105.10,0000104.00,0000104.00,0000104.00,0000104.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 7.38% 2027           ,738GS2027 ,GS,N,0000101.53,0000101.99,0000102.00,0000101.55,0000101.69,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 7.57% 2033           ,757GS2033 ,GS,N,0000104.00,0000104.50,0000104.50,0000104.00,0000104.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 7.59% 2026           ,759GS2026 ,GS,N,0000103.01,0000103.01,0000103.01,0000103.01,0000103.01,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 7.68% 2023           ,768GS2023 ,GS,N,0000101.16,0000101.16,0000101.16,0000101.16,0000101.16,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 7.95% 2032           ,795GS2032 ,GS,N,0000109.50,0000109.50,0000109.50,0000109.49,0000109.49,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI LOAN 8.97% 2030           ,897GS2030 ,GS,N,0000115.00,0000115.00,0000115.00,0000115.00,0000115.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 182D-12/10/23       ,182D121023,TB,N,0000098.00,0000098.00,0000098.00,0000098.00,0000098.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 182D-22/09/23       ,182D220923,TB,N,0000098.70,0000098.60,0000098.60,0000098.25,0000098.25,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 182D-31/08/23       ,182D310823,TB,N,0000098.36,0000098.75,0000098.75,0000098.75,0000098.75,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 364D-01/02/24       ,364D010224,TB,N,0000095.55,0000095.70,0000095.70,0000095.70,0000095.70,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 364D-02/05/24       ,364D020524,TB,N,0000094.65,0000093.90,0000093.90,0000093.90,0000093.90,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 364D-02/11/23       ,364D021123,TB,N,0000097.70,0000097.60,0000097.60,0000097.60,0000097.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 364D-06/06/24       ,364D060624,TB,N,0000094.00,0000094.00,0000094.00,0000094.00,0000094.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 364D-11/04/24       ,364D110424,TB,N,0000094.30,0000094.85,0000094.85,0000094.85,0000094.85,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 364D-25/04/24       ,364D250424,TB,N,0000094.25,0000094.05,0000094.05,0000094.05,0000094.05,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 364D-29/03/24       ,364D290324,TB,N,0000095.10,0000095.00,0000095.00,0000095.00,0000095.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 91D-07/09/23        ,91D070923 ,TB,N,0000098.70,0000098.81,0000098.93,0000098.80,0000098.91,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 91D-10/08/23        ,91D100823 ,TB,N,0000098.90,0000099.22,0000099.40,0000099.22,0000099.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 91D-13/07/23        ,91D130723 ,TB,N,0000099.89,0000099.93,0000099.93,0000099.93,0000099.93,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 91D-14/09/23        ,91D140923 ,TB,N,0000098.60,0000098.65,0000098.79,0000098.65,0000098.70,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 91D-17/08/23        ,91D170823 ,TB,N,0000098.90,0000099.01,0000099.01,0000099.00,0000099.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 91D-20/07/23        ,91D200723 ,TB,N,0000099.77,0000099.77,0000099.77,0000099.77,0000099.77,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOI TBILL 91D-29/09/23        ,91D290923 ,TB,N,0000098.40,0000098.40,0000098.40,0000098.40,0000098.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOKALDAS EXPORTS LTD.         ,GOKEX     ,EQ,N,0000509.90,0000512.70,0000527.75,0000501.05,0000510.85,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOKUL AGRO RESOURCES LTD      ,GOKULAGRO ,EQ,N,0000104.70,0000105.00,0000107.50,0000105.00,0000105.85,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOKUL REFOILS & SOLV LTD      ,GOKUL     ,EQ,N,0000030.55,0000030.35,0000030.80,0000030.25,0000030.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOLDEN TOBACCO LIMITED        ,GOLDENTOBC,BZ,N,0000042.35,0000042.35,0000042.70,0000041.00,0000042.25,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOLDIAM INTERNATIONAL LTD     ,GOLDIAM   ,EQ,N,0000129.60,0000130.95,0000130.95,0000129.40,0000129.95,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOLDSTAR POWER LIMITED        ,GOLDSTAR  ,SM,N,0000005.75,0000005.95,0000006.00,0000005.50,0000005.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOLDSTONE TECHNOLOGIES LT     ,GOLDTECH  ,BE,N,0000101.95,0000102.90,0000107.00,0000102.90,0000107.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOODLUCK INDIA LIMITED        ,GOODLUCK  ,EQ,N,0000446.90,0000454.00,0000454.05,0000444.00,0000447.95,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GOODYEAR INDIA LIMITED        ,GOODYEAR  ,EQ,N,0001281.05,0001289.00,0001295.00,0001262.45,0001266.10,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GP PETROLEUMS LIMITED         ,GULFPETRO ,EQ,N,0000041.70,0000042.00,0000042.50,0000041.15,0000041.55,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GPT INFRAPROJECTS LTD         ,GPTINFRA  ,BE,N,0000070.95,0000072.00,0000072.00,0000070.00,0000070.40,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRANULES INDIA LIMITED        ,GRANULES  ,EQ,N,0000310.05,0000311.90,0000313.50,0000306.55,0000309.95,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRAPHITE INDIA LTD            ,GRAPHITE  ,EQ,N,0000402.60,0000404.50,0000416.00,0000400.55,0000412.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRASIM INDUSTRIES LTD         ,GRASIM    ,EQ,N,0001743.00,0001743.80,0001773.95,0001743.80,0001767.70,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRAUER & WEIL IND LTD         ,GRAUWEIL  ,EQ,N,0000111.10,0000112.05,0000112.80,0000110.35,0000111.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRAVITA INDIA LIMITED         ,GRAVITA   ,EQ,N,0000607.95,0000614.00,0000619.85,0000607.60,0000609.15,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GREAVES COTTON LTD.           ,GREAVESCOT,EQ,N,0000134.45,0000134.90,0000140.15,0000134.55,0000138.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GREENCHEF APPLIANCES LTD      ,GREENCHEF ,ST,N,0000108.95,0000103.50,0000103.50,0000103.50,0000103.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GREENLAM INDUSTRIES LTD.      ,GREENLAM  ,EQ,N,0000448.75,0000448.95,0000475.60,0000448.95,0000464.75,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GREENPANEL INDUSTRIES LTD     ,GREENPANEL,EQ,N,0000345.10,0000344.10,0000356.30,0000344.10,0000351.25,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GREENPLY INDUSTRIES LTD       ,GREENPLY  ,EQ,N,0000179.55,0000180.50,0000181.95,0000178.50,0000179.30,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRINDWELL NORTON LIMITED      ,GRINDWELL ,EQ,N,0002167.10,0002165.00,0002199.00,0002125.75,0002149.35,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRM OVERSEAS LIMITED          ,GRMOVER   ,EQ,N,0000173.15,0000173.50,0000178.85,0000169.00,0000169.80,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GRP LIMITED                   ,GRPLTD    ,BE,N,0003488.85,0003495.00,0003663.00,0003407.00,0003615.50,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GSS INFOTECH LIMITED          ,GSS       ,EQ,N,0000186.30,0000186.10,0000188.00,0000182.60,0000184.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GTL INFRA.LTD                 ,GTLINFRA  ,EQ,N,0000000.80,0000000.80,0000000.85,0000000.80,0000000.80,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GTL LTD                       ,GTL       ,EQ,N,0000007.05,0000007.15,0000007.30,0000007.05,0000007.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GTPL HATHWAY LIMITED          ,GTPL      ,EQ,N,0000114.55,0000115.15,0000116.95,0000114.60,0000115.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUFIC BIOSCIENCES LTD.        ,GUFICBIO  ,EQ,N,0000233.30,0000233.30,0000243.00,0000233.00,0000234.85,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJ IND POW CO. LTD           ,GIPCL     ,EQ,N,0000113.60,0000113.75,0000116.10,0000111.55,0000112.75,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJ NAR VAL FER & CHEM L      ,GNFC      ,EQ,N,0000595.35,0000596.00,0000602.75,0000590.25,0000599.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJ STATE FERT & CHEM LTD     ,GSFC      ,EQ,N,0000167.60,0000168.90,0000169.15,0000167.20,0000167.55,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJ. APOLLO IND. LTD.         ,GUJAPOLLO ,EQ,N,0000191.00,0000193.75,0000219.00,0000190.50,0000215.75,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJARAT ALKALIES & CHEM       ,GUJALKALI ,EQ,N,0000688.10,0000690.80,0000690.95,0000677.80,0000681.65,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJARAT AMBUJA EXPORTS LT     ,GAEL      ,EQ,N,0000238.65,0000239.95,0000240.80,0000236.55,0000237.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJARAT FLUOROCHEM LTD        ,FLUOROCHEM,EQ,N,0002787.35,0002810.45,0002815.00,0002751.80,0002762.45,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJARAT GAS LIMITED           ,GUJGASLTD ,EQ,N,0000475.80,0000475.70,0000481.65,0000474.30,0000480.60,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
GUJARAT LEASE FINANCING L     ,GLFL      ,EQ,G,0000003.20,0000003.20,0000003.20,0000003.20,0000003.20,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2023,        
